ConsumerID,Frequency,Recency,Money
170354,1,157,99
175223,1,128,249
110672,1,200,99
131771,7,50,7527
141681,1,345,249
119328,1,357,1287
140427,1,303,34
150337,1,331,119
131210,9,6,18002
180739,5,10,3185
159597,2,81,7470
189395,1,41,897
193225,1,93,249
187984,1,47,897
163427,1,149,996
201881,1,144,299
172083,1,193,209
168253,2,54,598
122554,1,353,528
138455,7,159,476
113898,2,349,357
64369,6,257,894
150941,3,170,102
3244,20,10,23609
98472,7,238,2026
189999,1,40,418
133225,8,34,2355
191210,5,59,408
124569,5,161,2508
112083,2,316,238
178724,1,112,209
103427,2,201,1395
175784,2,105,498
184440,3,13,5998
133829,1,346,299
63158,1,61,209
80556,2,308,558
100287,1,203,249
126255,1,141,996
108943,2,110,348
167128,1,114,279
159883,1,148,1475
149126,4,125,3019
154081,7,132,2807
182754,2,18,1418
157868,7,136,2982
40287,7,7,2091
131814,1,374,418
149212,5,227,1341
140556,1,302,1584
145425,1,103,1494
140470,1,303,102
166524,1,117,119
175827,2,12,2271
105156,5,30,10162
184483,2,47,837
193139,2,75,2990
96500,6,20,2551
192896,1,53,837
108986,4,329,170
113812,5,240,2739
134954,1,315,209
155853,3,176,1455
126298,1,141,279
182468,1,74,119
94728,4,129,5079
115827,12,8,3785
107214,7,34,1001
103384,2,118,418
191124,1,135,916
212266,1,170,68
186298,2,124,627
194954,1,143,209
186255,1,157,99
124526,2,327,238
194911,1,183,34
173812,1,117,34
207397,1,119,243
78541,3,296,846
119657,1,358,299
105199,6,8,4850
130085,12,16,11350
188270,1,48,897
180696,4,23,1440
113855,1,361,68
147397,3,209,1554
172040,1,194,198
42345,2,176,4748
163384,1,150,1892
147154,1,217,299
154728,1,181,1992
128070,4,44,3905
57642,1,71,1494
161612,2,142,1438
165399,2,38,1455
140513,4,102,996
174055,2,69,498
136726,3,256,747
131857,2,320,2292
149169,1,341,209
15444,5,190,945
157825,3,184,747
145382,1,223,3278
40330,5,238,6321
65216,6,173,1443
170268,7,73,1743
124283,3,225,2112
36543,3,265,996
171579,3,40,170
23407,3,71,6594
46221,5,27,16434
182986,1,55,74
854,11,75,16001
120639,2,325,418
137619,1,220,528
154599,1,182,209
194393,1,121,249
125548,1,372,99
142528,1,300,99
108568,1,277,1494
149026,1,254,249
74608,1,235,198
166006,1,163,249
185880,5,76,645
146086,6,56,1968
168900,1,56,837
129106,1,368,238
134061,8,83,6696
151041,1,277,792
77287,1,357,249
112126,1,360,99
151920,1,174,34
168021,1,187,198
190835,1,135,209
176534,2,112,1401
178031,1,105,1992
132664,1,256,299
144071,2,91,1494
161051,1,87,299
73729,4,19,5673
159554,1,237,68
187941,1,47,777
170961,1,112,68
193514,1,49,837
127091,1,176,418
29859,1,356,99
149644,3,224,545
176016,1,124,297
161569,1,150,209
122654,16,10,9430
100719,4,71,2988
78784,9,39,2439
197951,1,52,68
54734,1,232,99
144589,1,155,558
127609,2,72,1086
159036,5,212,1395
180971,1,77,34
110629,1,314,249
105674,1,261,498
192996,1,153,1196
90091,7,48,11476
81678,3,144,1526
154897,2,181,4557
190947,1,134,209
130011,1,369,119
120519,1,332,249
151654,1,272,99
103207,1,206,119
161146,3,131,297
194688,1,143,119
173981,4,47,1743
35387,4,27,6612
133406,11,69,11380
175604,1,59,897
181555,7,30,2691
53486,2,239,2289
147177,1,216,109
157456,1,145,119
141226,2,296,297
130947,3,323,487
77585,2,358,1923
158292,1,234,299
156669,1,337,119
150718,1,298,119
114153,8,12,272
188239,2,46,873
183828,2,47,837
179583,2,40,846
196895,2,29,598
19008,3,231,2988
131465,1,314,249
150200,1,234,34
156437,1,144,209
153426,4,40,843
155916,2,13,3207
162082,1,151,99
168033,1,187,357
28185,1,374,1494
87664,1,325,198
36841,4,237,4810
119583,5,285,1603
153211,10,120,1338
138604,2,278,408
159377,2,189,68
147260,2,258,136
25460,1,143,3338
173632,1,118,279
164976,5,131,8500
21215,1,258,2376
111946,3,174,4233
94634,2,268,1743
120602,1,328,249
194691,1,143,209
103290,1,204,99
161063,1,145,119
126035,16,41,4362
102772,5,93,2307
189258,1,42,873
197914,1,44,777
75095,5,152,1494
195209,1,101,857
146974,1,210,299
144269,1,103,297
180602,1,129,996
171946,1,89,209
161581,5,62,2739
83751,1,374,249
134691,1,366,498
117379,1,343,249
152925,1,262,498
111428,1,176,34
175839,1,44,2031
184495,2,20,797
193151,2,47,1694
152693,4,12,4423
187572,1,53,74
161349,3,149,1953
126553,2,272,208
117897,8,195,3087
43811,1,227,2838
170005,1,150,209
60774,14,30,3735
185800,1,105,396
157170,8,54,892
49241,1,305,1494
165826,1,138,1794
148514,1,324,119
107183,4,226,792
142348,1,331,34
101232,2,140,136
163121,1,263,68
171777,1,123,249
103121,1,240,1494
178544,2,57,1335
107034,10,27,6057
198435,1,52,797
150486,1,355,249
141830,4,335,1495
37860,2,72,6604
110695,2,196,418
207091,1,165,249
132484,4,103,4473
184346,1,80,249
129779,2,185,2739
18776,2,10,2077
106516,4,280,4967
123828,2,314,1281
115172,1,260,1494
157837,3,241,515
138435,1,230,497
193002,2,145,1045
201893,3,51,3651
170174,6,16,2586
178830,1,123,198
187486,2,4,4245
53804,8,12,19908
166344,1,118,209
189407,1,41,797
83602,5,130,3312
115321,2,269,996
157688,3,218,857
140376,1,286,249
149032,1,250,279
131116,14,48,14746
166865,1,115,209
118630,5,73,1773
184177,1,83,209
137067,4,238,1992
112095,2,239,2218
169570,1,110,299
160914,1,186,209
175521,1,60,209
152258,1,209,279
124581,1,347,136
163035,1,265,299
178226,1,105,418
145723,2,97,598
154379,1,185,209
139772,1,256,279
168551,1,61,34
177207,2,144,495
38613,7,294,1153
104458,1,367,279
191030,3,200,717
151239,1,232,99
159895,1,147,452
128176,1,133,249
205033,2,4,1544
187721,1,47,897
73927,1,211,1199
20897,4,196,3978
82583,1,356,1542
118916,4,281,5795
110260,1,198,34
181770,1,55,109
74860,12,87,5649
175086,1,44,857
206805,1,119,34
183742,3,45,846
119065,7,314,2020
166430,1,162,34
162600,2,100,3564
157774,4,175,1633
145288,1,260,34
153944,1,222,498
101753,1,201,209
127721,1,133,747
170609,5,12,3234
126204,2,72,693
166779,3,12,2310
152172,1,102,279
27146,2,174,5332
129493,2,92,1992
156002,1,269,109
164658,1,135,119
134860,1,329,119
61727,1,364,249
149467,1,336,109
158123,1,298,209
143516,1,250,283
164807,1,140,249
156151,4,48,8252
173463,1,55,1794
189693,2,3,418
195942,1,46,1013
116858,4,4,1030
133088,1,304,209
166284,2,53,857
143513,1,250,299
92069,4,292,1245
134857,1,329,119
66642,1,217,249
145185,1,237,34
153841,1,244,119
154382,2,153,498
144054,1,103,209
113572,1,132,1495
130552,1,86,1494
156022,5,23,1806
105414,4,133,2859
130884,3,293,2337
139042,1,218,204
102165,1,202,249
147864,1,216,99
127635,1,167,249
156354,1,145,279
110323,1,159,99
181515,1,76,198
34222,4,221,1275
181183,2,45,198
198495,2,1,5082
189673,1,40,777
93984,1,6,996
182726,1,173,218
174236,1,129,996
77004,7,123,990
33011,1,374,1743
164203,1,194,249
102142,1,202,34
206653,1,120,109
182394,1,43,99
190884,1,64,99
206985,1,173,1494
156045,4,138,3794
58481,5,84,1992
50323,1,356,990
138733,1,344,102
100127,9,127,4863
137004,3,107,436
166218,3,44,1006
187944,1,47,837
112361,2,211,348
134087,1,327,34
103376,1,204,1992
154316,1,228,2392
129341,14,208,5423
132590,1,258,299
151067,2,217,177
153984,1,221,209
171296,1,113,279
45082,33,17,8017
166241,1,69,34
183221,1,58,209
100436,5,185,2551
132281,2,256,627
154007,1,221,249
180688,1,129,34
192590,1,78,279
152278,17,5,7202
157519,3,17,5329
83356,11,29,5841
63459,5,5,1023
134628,1,314,357
71617,1,326,747
186161,1,151,249
126138,1,316,119
142786,1,292,597
117316,1,290,598
169590,1,110,249
144120,1,174,99
126808,1,175,109
177980,10,15,14242
186138,10,0,816
90240,12,31,7242
194751,3,71,5382
202909,1,43,102
193417,1,71,209
11617,4,176,6474
72928,2,222,747
63436,2,222,996
115710,2,151,498
152301,2,171,418
194628,1,144,99
160668,2,64,777
185259,1,54,598
88906,8,78,11163
167947,2,117,402
98398,5,70,3235
106888,4,315,792
147655,2,57,504
179454,1,40,68
184200,1,82,99
167552,1,62,498
158060,3,129,3855
150240,4,67,946
111534,1,363,99
128846,1,353,99
104203,1,299,99
140748,1,322,99
125597,1,346,209
31514,1,104,773
169985,3,43,2013
179477,1,40,857
153337,5,193,5826
140771,3,113,2739
53572,6,11,2739
162706,1,270,2091
162165,1,149,119
150263,2,204,498
84183,2,256,2673
171087,1,130,747
112902,5,15,1833
164435,3,32,597
179245,2,8,896
153775,3,20,2988
189905,1,41,897
87432,2,165,777
16263,1,356,249
138040,3,167,1494
191007,6,4,2845
174027,1,85,249
172902,2,125,4012
173695,3,47,3486
199165,1,94,119
69516,20,5,7532
145594,1,219,279
101933,1,201,209
190214,1,42,74
112593,2,355,945
76463,1,351,0
111966,1,363,209
147432,1,313,598
164744,1,169,34
160891,6,8,2938
176042,2,20,297
175710,1,56,498
146496,9,45,3754
197436,1,43,777
163808,1,265,249
143579,2,207,204
146828,1,213,109
139165,2,179,218
158730,1,102,249
121853,1,132,3069
200101,1,71,929
49264,1,294,119
122185,1,374,1674
71826,9,212,894
66576,1,137,34
161495,5,5,9246
56984,8,19,5362
183762,2,40,2289
143888,1,154,707
15327,2,326,198
66267,2,297,668
140101,1,282,34
126576,1,327,249
166450,1,162,209
161827,1,161,119
134296,3,88,7597
124804,6,109,8022
193649,2,6,1620
175501,1,61,1494
168179,1,59,119
70947,4,131,1245
176337,1,109,249
63127,1,181,747
83688,1,155,99
192813,1,51,797
150031,8,6,1980
109158,7,160,12653
159766,5,180,1683
151608,2,208,1494
167343,1,235,34
212733,4,98,9864
123868,15,20,9784
177771,8,10,3830
169158,2,85,2840
11285,3,17,3308
195421,1,47,498
185929,1,53,797
116337,6,209,2056
84071,10,43,6456
192000,1,79,1494
16151,4,68,7320
104678,5,3,1089
127941,1,140,3396
138638,6,165,8868
144921,1,102,249
87698,1,370,99
155618,1,267,299
93981,1,235,109
164323,1,193,299
152106,1,102,837
195558,1,50,777
174333,1,85,279
116895,3,73,3109
150855,1,355,109
186066,2,21,418
30406,1,227,249
138120,1,313,209
164841,1,139,1245
164941,6,75,2988
195243,1,100,99
121489,2,331,198
130981,1,342,558
141678,1,345,249
132186,1,366,68
161283,1,294,299
172644,1,139,299
206604,1,121,249
175638,1,58,209
128674,7,102,2808
162634,2,129,1794
131499,7,17,13727
172126,10,5,2470
162216,1,92,249
174951,2,40,797
307,1,150,209
141409,3,26,357
140991,4,164,1263
118764,2,314,3960
19709,4,151,945
152724,1,147,119
107031,2,153,4821
29719,39,38,4590
152206,3,55,747
74376,1,20,996
205568,2,40,2331
162116,3,96,982
196076,1,43,558
118246,2,290,2139
142714,1,293,1743
185379,1,53,109
74794,1,315,2988
141509,1,282,249
134293,1,141,996
81764,11,10,3476
130463,1,132,109
195976,1,43,893
181403,4,18,396
117728,7,275,1558
41970,2,337,945
111479,4,327,1116
126905,1,142,1674
176056,4,11,1794
68342,4,33,1386
121071,2,136,4186
104091,1,175,2052
119282,4,307,1235
143885,1,290,119
194825,1,184,299
159076,1,239,34
187855,1,46,777
139156,4,103,1694
175120,1,44,777
183026,1,66,34
170875,1,72,597
132086,4,282,1463
117513,6,172,1692
100951,1,335,279
158140,1,355,249
195761,1,183,1136
127841,1,141,249
171811,3,80,1641
131150,6,46,8172
199070,1,45,837
118449,2,68,498
148548,2,108,508
188791,1,74,34
154413,1,227,209
207775,1,169,34
165528,1,139,357
67509,1,5,99
70300,3,145,756
110543,4,341,456
376,1,236,99
137433,4,211,505
138220,1,226,109
124798,9,61,7341
164592,4,19,3092
56878,2,314,2490
125047,8,119,1992
112312,1,175,1428
69613,2,103,3886
125634,2,289,177
138369,1,214,34
34900,1,258,99
177327,1,174,209
147861,1,216,34
155100,1,136,209
147961,3,261,1329
157453,2,95,1254
47735,4,13,1915
192618,1,77,68
178263,1,72,558
187755,2,46,777
101884,1,201,209
189624,1,41,74
100015,3,230,345
70549,6,200,3858
124698,1,370,119
76752,1,285,748
138469,1,229,249
145654,9,40,3030
179196,1,40,777
114519,3,74,594
14044,3,181,4365
36271,12,20,2574
188688,1,76,198
148897,1,224,209
167881,1,135,2988
124011,1,356,1494
111276,1,344,1116
92292,1,173,996
158389,2,202,747
136162,1,226,34
144718,2,108,4122
13944,12,104,8601
168817,1,56,119
169604,1,131,897
179096,1,72,153
158489,3,223,1714
46699,1,258,119
124947,1,349,249
81077,2,314,498
124111,1,371,99
125734,1,327,209
133357,1,323,279
100848,1,294,249
165259,2,17,3398
116477,1,132,209
212120,2,44,1106
120722,1,357,218
146690,1,223,1494
142445,1,300,249
167417,1,115,119
133457,5,195,535
129710,2,339,558
161180,1,297,68
159425,1,236,119
103742,1,177,99
154682,1,167,34
161701,1,91,1544
149584,9,27,7026
158240,16,95,7414
198034,1,41,297
195661,1,143,209
96603,4,215,634
166564,1,117,1792
181054,1,77,119
207022,2,165,2091
138887,5,193,1743
115624,2,338,498
170357,1,157,68
147543,1,129,299
173062,1,163,119
135329,1,124,119
80310,14,9,10516
84389,8,159,1992
143985,1,154,2988
105614,5,149,1204
131250,1,313,119
100115,1,314,1495
127005,1,140,996
156554,1,242,209
162319,2,73,68
187950,1,47,777
151900,9,9,2203
188193,1,49,797
197685,3,0,1215
180373,1,40,837
134588,1,328,1335
172799,1,129,963
118358,14,30,476
145995,1,244,279
163307,1,151,297
108866,2,129,1245
85995,2,74,4482
168866,1,56,495
173735,1,117,249
189965,2,11,1992
186178,2,107,936
52453,2,173,2331
120373,3,284,2052
103061,1,199,34
195670,1,143,109
207277,1,120,209
164429,8,70,680
39403,5,104,2985
16257,3,9,4722
179251,1,40,877
127386,1,358,119
102414,1,204,299
173085,1,163,34
171070,1,130,1992
176025,5,64,1494
87117,6,278,6360
22898,2,253,1463
153758,2,226,374
101939,1,200,249
139268,1,285,209
162414,1,159,119
167369,1,115,299
179726,1,89,299
182952,1,55,2093
194027,1,50,299
140997,2,174,2376
165640,1,307,1593
103954,7,174,3834
132341,5,285,2022
9805,3,281,1205
60416,5,177,1245
158309,1,273,119
156984,1,241,198
149653,1,293,279
174296,1,86,299
176311,3,60,1106
12745,7,28,5884
198578,1,51,558
167655,1,61,34
111760,5,118,3894
72341,6,129,16583
134027,1,346,1674
147638,1,278,99
162700,1,270,209
138982,1,220,34
172610,1,139,299
4089,2,86,4980
63685,2,12,3600
189922,1,41,498
129072,1,369,119
137728,3,333,1290
130326,2,327,558
182995,1,55,777
103668,1,125,2988
177997,1,105,34
86599,17,3,958
191651,1,83,2739
7272,11,119,2739
160685,1,68,209
152029,1,103,299
60459,6,105,8676
197728,2,28,777
189072,2,45,797
103911,2,41,198
165683,1,307,209
174339,1,85,209
88371,4,127,996
158670,1,66,102
188425,2,46,797
179769,1,88,209
93240,1,327,249
26642,6,208,1494
167326,1,236,299
162457,1,159,99
171113,1,129,119
118687,10,24,4074
57926,23,40,3836
137253,14,126,4601
127100,2,1,6307
127343,5,18,5999
197771,1,44,777
93801,1,370,204
102457,2,193,198
161896,1,160,119
179208,1,40,498
128597,1,354,1674
85145,2,283,996
170552,1,130,996
145909,5,265,2890
107698,1,350,3286
156337,1,124,34
116672,20,21,5536
41375,10,19,12661
189879,1,41,1046
125328,8,192,5721
185010,1,77,34
163911,7,166,3872
133984,1,315,836
120459,1,347,209
147681,1,278,99
139025,1,219,249
146427,1,212,34
181223,2,10,1313
16489,6,173,16959
129115,12,277,5338
137771,2,257,418
176354,1,109,693
79025,11,5,4041
193984,2,8,3106
186739,2,26,3331
178083,2,71,1528
195395,1,47,1090
185328,1,53,299
148285,3,71,747
128554,1,325,198
107412,1,202,249
165597,1,165,209
156941,1,242,209
174253,2,103,1794
111242,4,291,436
119898,1,360,209
144455,1,289,34
137210,1,350,209
58487,2,10,6138
118083,8,74,12555
17900,1,80,119
176068,1,110,34
184724,1,106,3468
49831,25,26,25222
9244,31,51,17822
195999,1,43,777
193380,5,144,2990
109427,5,223,2079
123599,3,92,3906
69158,8,215,1992
11059,1,68,119
77814,1,334,249
106287,1,165,279
132255,1,258,34
181784,1,104,299
173128,1,89,249
163868,9,40,6068
54943,5,129,8937
181180,2,48,198
121584,10,224,3524
146470,1,373,2001
155126,2,40,136
134113,2,240,498
151425,2,232,2094
155212,1,181,209
160081,3,187,747
142769,1,226,119
172524,2,80,153
23416,16,20,31102
74113,6,18,6604
190240,3,10,3063
190483,1,40,1114
170509,1,130,836
181827,3,7,337
161853,1,308,68
102500,1,200,99
14760,1,283,1593
123642,9,172,2241
65457,2,313,1067
111156,5,224,340
119812,1,363,34
132298,1,257,119
153197,1,298,34
121870,2,71,1045
188468,1,47,299
52710,2,195,498
185087,2,13,906
192292,1,70,1196
184589,4,25,1881
201901,4,19,776
200948,2,50,797
167775,2,50,837
103882,2,183,1494
176431,1,107,297
86570,1,242,528
95226,4,291,1674
11445,2,294,198
147334,3,207,627
113208,1,271,119
121864,1,132,34
159119,3,40,3557
193245,1,92,299
95896,4,263,1992
130022,1,369,209
138678,2,316,5022
69756,6,316,693
67984,14,1,10335
21873,3,130,4581
176282,1,110,279
164380,4,63,136
181864,5,98,442
173208,2,30,2988
95375,2,327,747
107277,1,153,198
155724,1,265,498
138412,2,70,136
199176,1,94,119
203673,1,142,209
183115,1,45,209
167626,1,60,119
147068,1,300,209
195017,1,178,1836
126510,1,346,68
124589,2,253,2093
161157,9,18,2676
190371,1,41,717
169813,1,110,119
127984,1,166,594
140599,7,119,1358
136640,1,316,119
153952,1,222,68
143673,1,132,249
152501,1,148,357
126361,1,126,34
149255,1,338,68
135017,4,259,1196
42580,1,289,747
18063,1,321,1188
145296,2,217,418
178469,1,106,109
83175,17,11,18634
171585,2,103,1353
144194,1,103,594
101910,4,143,996
110068,1,279,764
127380,6,296,4723
110566,1,311,68
118724,1,318,34
154771,1,136,249
152850,1,147,99
187878,1,46,857
172687,2,71,418
198157,1,52,717
179222,2,21,871
206315,1,51,498
164031,4,11,2640
111585,11,141,4987
102929,1,204,249
206813,1,119,209
162408,1,160,249
170566,1,130,279
165050,7,72,5232
156394,3,50,926
173706,1,118,209
112189,6,16,2328
55584,1,21,209
103533,5,262,170
142571,1,300,34
129501,1,314,1395
120845,5,284,1469
125259,1,320,249
154473,1,226,209
133915,2,261,418
72896,1,74,279
65259,40,0,16412
175180,1,50,797
183836,1,57,204
132896,4,214,8064
124240,12,138,7871
14319,4,232,1338
150208,2,227,136
160487,1,187,209
24598,1,345,348
141552,1,281,218
143175,1,286,209
162110,2,142,1230
151831,1,271,119
131124,12,0,7421
158515,9,9,3745
167171,2,55,897
192641,2,14,1773
122468,2,62,1941
70775,5,193,9429
79431,1,352,297
96245,1,208,747
166673,1,116,279
139780,2,175,2769
147938,3,213,990
53463,5,225,1494
149859,6,215,1494
183985,1,82,897
98166,2,320,498
89859,11,46,6340
168943,1,56,967
184134,2,33,68
89361,6,229,4014
112040,1,362,209
98017,1,347,1494
106673,1,138,99
17310,1,344,837
194413,1,121,249
185757,1,105,209
198008,1,41,119
117101,1,132,2988
160138,1,135,996
148236,25,20,7860
189352,3,20,317
168794,1,97,34
108445,2,282,228
186106,1,54,99
89710,1,354,2490
129003,2,330,238
146315,1,212,119
81054,1,353,109
